Date,AAPL,GOOGL,AMZN,MSFT,JPM,V,JNJ,PG,XOM,T,BAC,WMT,INTC,PFE,VZ,KO,TSLA,MRK,DIS,UNH,HD,ADBE,CMCSA,PEP,CSCO,NVDA,NFLX,ABT,NKE,CVX,ACN,TMUS,BMY,LLY,TMO,IBM,MCD,ORCL,UPS,MDT,COST,PM,AVGO,SAP,HON,NEE,TXN,MO
2019-08-02,49.8524637634509,60.150001525878906,92.25350189208984,132.7260535932671,99.53564241933866,173.29011884603236,117.61636168557567,105.5379483496338,58.500800656801324,18.548441494623262,26.69978144366234,102.81347066113713,43.647964696915466,31.552509202730548,45.09600558845295,45.865487661648004,15.423333168029785,70.59016758077307,140.15032988655946,235.33621638897563,192.5260522588966,295.57000732421875,38.94427244021301,113.6910472951549,47.890242810367646,40.07820510864258,317.489990234375,80.46762968540618,79.37469850482533,101.70204675093991,183.57180598857403,79.38999938964844,39.91558707309545,103.91208682650694,275.2965273937334,116.90473729468363,192.70020862168954,52.61125349339053,103.34206561604061,92.19129654318786,259.1576533177577,66.08245738635156,245.88161676778233,113.59417269061909,155.75503104136598,48.490000999055844,111.19791895378528,35.10950216828618
2019-08-05,48.023599927348855,58.64849853515625,88.51100158691406,128.12213497407478,98.1099188934534,167.45865951356714,117.66130968810351,105.1574813770818,57.02637377414419,18.49356898362535,25.944986573696998,101.18330366626944,42.46540844826572,31.14830671602375,45.251477719377334,46.28958053089949,15.30666732788086,70.56492318621582,138.31134256498652,233.86588981051835,190.40865480910188,285.0400085449219,38.388582384356965,114.8091919496597,46.27387874373908,38.240762805758514,310.9599914550781,79.32545487615751,76.61442780569716,99.53908111813784,178.9558900148647,76.8499984741211,39.92439466788805,104.30543003546126,266.1804870765139,113.72773871784611,194.83424998377674,51.59068472083762,102.30555250593663,90.64604173162964,255.18002409393705,66.77763023318994,237.0599148724357,111.23091199146536,152.33353959398883,48.59106028189106,107.61436458246018,34.628755898087036
2019-08-06,47.616102336914174,58.2760009765625,89.61150360107422,128.60268630037675,97.45460883110158,167.24446885663787,117.14900274493458,102.94728320339442,56.63159454891454,18.389298408662757,25.83585367726038,99.48753925239309,42.206086657024,30.678114544621444,45.18601656936889,45.83013500456555,15.458666801452637,69.95057788381183,139.5737739014593,231.79233547275888,186.30116093014098,283.6300048828125,37.97864528402635,111.61581955642588,45.885246443365624,38.240768024955734,310.5799865722656,78.46413078369049,76.79714395659613,99.14655659442163,176.20894609071757,76.51000213623047,40.294891294841946,102.51673860659618,268.9251570540921,111.41366565677635,191.97063374508826,50.74800470719637,102.42074221008477,90.36590724648559,251.75992712402342,64.81993394106807,235.4734261033522,109.30323369798339,150.66431388252394,47.80554742335258,106.83809653359188,34.16985251641996
2019-08-07,47.39779630576034,57.88999938964844,88.69950103759766,128.59306443352145,95.63922137377409,166.9621453323878,116.26816114448596,103.03784789382937,56.285158564148354,18.438684996030332,25.1083414208941,100.26514505488346,41.44520373316064,30.232664374695638,44.801424234427515,46.18356855160958,15.100000381469727,70.86787851450823,134.12641421544325,232.11280991294953,187.23716673024285,282.239990234375,37.62336656105473,113.06490015511122,45.77925344394224,37.27106842457324,302.55999755859375,78.45477568826628,77.42229253171624,98.16945112146394,176.71871279590087,76.48999786376953,39.92440253608842,103.35958872279821,269.8763765370334,108.83287301016843,194.48769798142166,49.746147683134694,100.6754782964864,90.69121871280464,253.3755041677872,64.21264126157104,230.1560074704338,110.29488135087907,150.28618821742108,48.55201592584246,105.87225828851065,33.44144189806883
2019-08-08,48.559636408417255,59.32149887084961,90.30000305175781,131.2939236750716,96.56905440332861,172.76443664036054,117.7242166348454,104.64116974471152,57.082789655002586,18.79538986171444,25.563041753982834,101.6907797651931,41.319885175023266,30.27389929771723,45.30057750418739,47.01410604210895,15.630000114440918,71.32231639329042,137.0787216050008,232.03739027201516,190.5631555860925,292.75,38.23372388190383,114.58555816671172,46.62718266084872,38.83998149742693,311.0299987792969,79.68121488643301,78.68221525035528,99.78960597421643,179.35232103651012,76.94000244140625,40.95647083940335,104.84856444694772,274.9101054020983,109.88504519957077,198.18118542329404,50.298577220163565,103.24461988849906,91.74850992819353,257.9672133670119,65.06763659129491,235.69135820721587,111.9445252365227,151.7894509307078,48.97233058465758,110.10569970785427,33.66724583441491
2019-08-09,49.01196263045278,59.9995002746582,91.44750213623047,133.22584392583462,96.83472087629328,174.91596810751346,118.4612387950211,106.543407360393,58.11406055892519,18.894168796540235,25.70854419768088,101.73785088735693,42.01809441872349,30.331651891716465,45.53788484864201,47.52656858028388,15.736666679382324,71.6168640598732,136.28349658004802,233.4794521827237,192.15346762035225,296.1400146484375,38.834972364132554,116.02571820416657,46.618342966314884,38.939439292265476,313.739990234375,80.16803700457385,79.96135735022922,102.81278308493802,182.76002831099717,77.5999984741211,41.71508053090157,106.04729023089331,276.2379425878186,110.53586128992073,198.8833968198777,50.7854628958443,103.87362773063116,92.06477518949649,259.42219012028613,65.8667134286756,234.99394914842006,110.61924272053535,153.91056331653158,49.578688036902165,111.90198918443042,33.85663471514805
2019-08-12,48.60291871917054,59.0,89.79949951171875,131.74567416481838,96.02886119977966,172.74494170075073,118.19161136083008,105.78250458917643,57.1481424757255,18.916120098261928,25.30840718061399,100.47624403579162,40.96183038214173,29.952193584763734,45.70154026517896,47.075958597794155,15.53266716003418,71.72625407866948,136.4922351691714,232.60288864211657,189.10920687445778,293.1400146484375,38.92605612388198,114.89861546714069,46.1678833798641,37.8131077724692,305.4599914550781,80.87955741485982,78.29751337373511,102.72926738499476,180.7493970032818,77.06999969482422,41.459275050017155,105.72887975549422,272.22486202207546,107.67067390408715,201.0356630952113,50.261122662087075,101.99547004402945,91.87501934129344,258.90251911093674,65.88267055575996,238.30647522149107,110.73972794668259,152.55487498283182,49.86579701549421,107.96640718622193,33.528840280783086
2019-08-13,48.94378960908681,58.717498779296875,89.1500015258789,130.76528147766354,95.59496239586514,169.7756323644751,118.91062806734944,105.53793409844883,56.50373898632468,18.861240983639206,25.07196351959367,99.09226177623039,40.72014457153507,29.226275740590133,45.529696622248416,46.74020288828445,15.253999710083008,71.9198338341268,134.19599175283633,227.78662945408345,187.4825442171319,288.2300109863281,38.75298211391981,114.74657499909577,45.46127739323854,37.64154763748791,309.7699890136719,79.87780764320577,78.0666739115752,101.05900299410968,178.1818295716762,76.93000030517578,40.96528348899297,106.31886301865777,269.58905930610763,106.19442318190463,200.63440536519394,49.755514763929504,101.34877120992897,91.51355923280275,256.2098486756057,65.23544402473414,239.98010930918645,110.09098535014382,152.08455535723934,49.470738005875184,108.64340860293528,33.34674047695223
2019-08-14,49.46483968808425,58.80350112915039,89.65049743652344,131.49970285883992,94.13378042619073,171.57673610444763,119.11736462437528,105.49264480999295,56.3405971529455,18.987457533560928,24.49905176670706,99.30880172339086,41.23036715831689,28.813827522602416,45.857014227399134,47.128972730119436,15.413999557495117,71.8440840032815,134.25563704902623,232.5463401360181,185.80136638375228,287.6000061035156,39.61841127111804,115.85575622942277,46.03539313944914,37.91752764467024,308.010009765625,80.40208938053556,78.13400004547994,100.23220328841761,179.72993203633524,76.7699966430664,41.362241879263635,108.16738725780398,270.15389363205463,106.28172405206817,199.67681828903153,49.95214162259831,101.66769134137671,91.72140717541039,258.8742019081254,66.72968501432757,243.02238545587093,108.96959782997895,153.11743387392005,49.6338059610207,108.95030275322992,33.798364708595756
2019-08-15,49.53787980420611,58.42150115966797,89.09950256347656,129.59989135570288,92.82319249221229,169.8938973218409,116.99619307869415,105.80061776934811,55.02731109588263,18.789902626405468,24.17166446832111,105.94632710464619,41.2661750829782,28.294142167600935,45.439679005598244,47.208487721254755,14.723999977111816,70.28720245288618,132.70492360998165,230.3031499128114,184.47461436942575,285.6400146484375,38.67099485290392,115.98098471518018,41.83109038284778,37.50230537775764,299.5,78.7918066268663,77.83584668465879,97.91056902777918,176.8508536119604,76.47000122070312,40.427199000889644,103.98609896855254,272.15541407568463,104.14674309765681,196.98647010254015,49.29671943262314,101.61455910423994,91.07979195437242,255.5956974291658,67.06529109319506,237.10350393215975,108.876918835341,151.37494024443512,49.29617888290274,109.46481875298561,33.4195901240806
2019-08-16,49.73752970533439,59.03950119018555,89.64450073242188,130.07244709235908,94.19577699141614,173.5402168797672,118.16463342435188,106.94198325040732,55.28834395855842,18.92160902934437,24.126194206551855,107.40564203095299,41.481010214280104,28.64059855408723,46.20888948232965,47.694441280834944,14.444000244140625,71.06985316188658,133.22184074389597,231.27396996319402,185.1561415672504,285.5799865722656,38.97161001889673,117.55529377939926,41.000834521147326,39.620711863418876,298.8599853515625,79.33481161170529,77.02797040985281,98.208358508301,180.40955528666257,77.98999786376953,40.55070319627651,104.47580961399615,274.06788721482775,105.59122191140743,199.88655351578308,49.792962436240344,101.76352483198262,92.63409347157433,258.96875,67.7045572016136,237.23426940440226,109.30324070132885,151.8290826896765,50.13680132514386,109.47384219165578,33.288474794176416
2019-08-19,51.28117120295986,59.59149932861328,90.90399932861328,132.93658610049582,97.08266262001848,175.89957349517738,119.09041392104612,108.67210903693477,56.25902460236399,19.212458165809192,25.135624945480874,107.65984350253322,42.48357762661482,28.77258528131799,46.618015147802794,48.100876490657285,14.947333335876465,72.02922914516705,135.97533487702367,233.26265753845266,188.09138914620536,291.32000732421875,39.74594712892378,118.1367415500954,42.30805547932132,40.80671777547524,306.25,80.31784101792151,78.86496178108611,98.8242740205023,184.07214433604798,78.26000213623047,41.529847215602324,104.57939967785174,276.05956692531043,107.05160795763777,200.6252541851357,50.7667288896289,104.24729380653889,93.52871528187933,261.1511485285696,68.43969073137256,243.64125400667734,111.44407530971071,154.9803936576958,49.91172138267989,113.32816717927852,34.11157830753274
